batch_id,drug_name,region,facility_type,manufacture_date,expiry_date,shelf_life_months,arrival_date,days_to_expiry_on_arrival,initial_quantity,avg_daily_consumption,demand_forecast_30d,season_on_arrival,disease_season_flag,quantity_remaining_30d_before_expiry,quantity_wasted,expired_unused,redistribution_done,redistribution_region
BATCH_TN_2023_5435,Metformin,Madurai,Pharmacy,2023-05-18,2026-05-02,36,2023-06-09,1058,1242,0.85,25,Southwest Monsoon,0,394,3,0,1,Erode
BATCH_TN_2024_5436,Paracetamol,Kanchipuram,Government Hospital,2024-12-30,2027-12-15,36,2025-03-13,1007,4531,5.2,156,Pre-monsoon,0,104,9,0,0,
BATCH_TN_2023_5437,Artemether,Chennai,Pharmacy,2023-07-24,2025-07-13,24,2023-08-15,698,971,1.94,58,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5438,Paracetamol,Vellore,Private Hospital,2024-10-17,2027-10-02,36,2024-12-03,1033,1424,1.11,33,Northeast Monsoon,1,388,81,0,0,
BATCH_TN_2023_5439,Ciprofloxacin,Madurai,Private Hospital,2023-05-31,2025-05-20,24,2023-08-04,655,3900,3.8,113,Southwest Monsoon,0,1579,494,0,0,
BATCH_TN_2023_5440,Amoxicillin,Madurai,Private Hospital,2023-11-04,2025-10-24,24,2023-12-30,664,3378,3.48,104,Northeast Monsoon,1,1377,441,0,0,
BATCH_TN_2024_5441,Amlodipine,Chennai,Primary Health Centre,2024-02-02,2027-01-17,36,2024-04-21,1001,626,0.57,17,Pre-monsoon,0,6,1,0,0,
BATCH_TN_2023_5442,Ibuprofen,Coimbatore,Government Hospital,2023-02-10,2026-01-25,36,2023-03-24,1038,1149,0.72,21,Pre-monsoon,0,381,21,0,1,Erode
BATCH_TN_2024_5443,Ondansetron,Salem,Government Hospital,2024-11-05,2026-10-26,24,2025-01-25,639,4967,7.99,239,Winter,0,786,111,0,0,
BATCH_TN_2024_5444,Metformin,Tirunelveli,Primary Health Centre,2024-08-30,2027-08-15,36,2024-09-20,1059,509,0.5,15,Southwest Monsoon,0,45,4,0,0,
BATCH_TN_2023_5445,Ibuprofen,Salem,Private Hospital,2023-12-03,2026-11-17,36,2024-02-16,1005,1238,0.52,15,Winter,0,698,349,0,0,
BATCH_TN_2023_5446,Ondansetron,Kanchipuram,Pharmacy,2023-12-13,2025-12-02,24,2024-01-16,686,576,0.58,17,Winter,0,199,4,0,1,Coimbatore
BATCH_TN_2023_5447,Artemether,Madurai,Primary Health Centre,2023-07-23,2025-07-12,24,2023-09-11,670,546,0.5,15,Southwest Monsoon,1,207,82,0,0,
BATCH_TN_2024_5448,Amoxicillin,Madurai,Government Hospital,2024-09-27,2026-09-17,24,2024-10-29,688,2444,4.6,138,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_5449,Artemether,Thoothukudi,Private Hospital,2024-01-18,2026-01-07,24,2024-03-12,666,3509,3.27,98,Pre-monsoon,0,1330,515,0,0,
BATCH_TN_2023_5450,Omeprazole,Chennai,Pharmacy,2023-12-13,2025-12-02,24,2024-01-30,672,985,0.63,18,Winter,0,561,2,0,1,Erode
BATCH_TN_2024_5451,Omeprazole,Trichy,Private Hospital,2024-11-12,2026-11-02,24,2024-12-10,692,2276,4.25,127,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_5452,Omeprazole,Vellore,Private Hospital,2023-10-22,2025-10-11,24,2024-01-16,634,1167,0.66,19,Winter,0,724,35,0,1,Kanchipuram
BATCH_TN_2023_5453,Amoxicillin,Thoothukudi,Primary Health Centre,2023-11-14,2025-11-03,24,2023-12-17,687,278,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_5454,Artemether,Kanchipuram,Private Hospital,2024-11-10,2026-10-31,24,2025-01-04,665,2280,4.61,138,Winter,0,0,0,0,0,
BATCH_TN_2024_5455,Ciprofloxacin,Coimbatore,Government Hospital,2024-01-16,2026-01-05,24,2024-03-04,672,3315,1.88,56,Pre-monsoon,0,2253,1019,0,0,
BATCH_TN_2024_5456,Amlodipine,Thoothukudi,Private Hospital,2024-02-03,2027-01-18,36,2024-02-19,1064,1994,1.86,55,Winter,0,0,0,0,0,
BATCH_TN_2023_5457,Chloroquine,Madurai,Government Hospital,2023-07-02,2028-06-05,60,2023-09-07,1733,4301,1.82,54,Southwest Monsoon,1,1146,203,0,0,
BATCH_TN_2023_5458,Paracetamol,Salem,Private Hospital,2023-07-14,2026-06-28,36,2023-10-06,996,3185,1.3,39,Northeast Monsoon,1,1752,871,0,0,
BATCH_TN_2024_5459,Insulin,Madurai,Primary Health Centre,2024-11-13,2025-11-08,12,2025-01-03,309,607,0.96,28,Winter,0,301,137,0,0,
BATCH_TN_2023_5460,Paracetamol,Kanchipuram,Pharmacy,2023-03-18,2026-03-02,36,2023-04-11,1056,960,0.5,15,Pre-monsoon,0,471,232,0,0,
BATCH_TN_2023_5461,Paracetamol,Vellore,Private Hospital,2023-10-14,2026-09-28,36,2023-12-26,1007,2784,3.15,94,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_5462,Artemether,Kanchipuram,Government Hospital,2023-05-25,2025-05-14,24,2023-06-17,697,6130,8.59,257,Southwest Monsoon,1,155,20,0,0,
BATCH_TN_2023_5463,Chloroquine,Erode,Private Hospital,2023-08-04,2028-07-08,60,2023-09-30,1743,3169,1.32,39,Southwest Monsoon,1,684,129,0,0,
BATCH_TN_2023_5464,Ciprofloxacin,Trichy,Primary Health Centre,2023-12-02,2025-11-21,24,2023-12-26,696,144,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_5465,Salbutamol,Salem,Primary Health Centre,2024-02-11,2026-01-31,24,2024-03-23,679,134,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_5466,Ciprofloxacin,Tirunelveli,Government Hospital,2023-03-03,2025-02-20,24,2023-05-23,639,3556,6.34,190,Pre-monsoon,1,0,0,0,0,
BATCH_TN_2023_5467,Ondansetron,Kanchipuram,Pharmacy,2023-03-02,2025-02-19,24,2023-03-31,691,451,0.5,15,Pre-monsoon,0,165,36,0,0,
BATCH_TN_2024_5468,Omeprazole,Salem,Government Hospital,2024-08-04,2026-07-25,24,2024-08-22,702,5439,6.06,181,Southwest Monsoon,0,1294,237,0,0,
BATCH_TN_2024_5469,Salbutamol,Erode,Pharmacy,2024-07-10,2026-06-30,24,2024-08-19,680,698,1.01,30,Southwest Monsoon,0,59,7,0,0,
BATCH_TN_2023_5470,Ciprofloxacin,Trichy,Government Hospital,2023-09-28,2025-09-17,24,2023-10-28,690,6737,11.05,331,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_5471,Ondansetron,Tirunelveli,Private Hospital,2023-04-16,2025-04-05,24,2023-07-05,640,3680,6.38,191,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_5472,Omeprazole,Vellore,Government Hospital,2024-09-10,2026-08-31,24,2024-10-17,683,3497,2.95,88,Northeast Monsoon,0,1360,50,0,1,Chennai
BATCH_TN_2024_5473,Ondansetron,Madurai,Primary Health Centre,2024-04-12,2026-04-02,24,2024-06-26,645,171,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_5474,Ibuprofen,Kanchipuram,Private Hospital,2023-09-24,2026-09-08,36,2023-11-02,1041,1662,1.8,54,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_5475,Artemether,Vellore,Primary Health Centre,2023-08-04,2025-07-24,24,2023-09-27,666,249,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5476,Ciprofloxacin,Trichy,Government Hospital,2024-12-04,2026-11-24,24,2025-01-21,672,2887,5.13,154,Winter,1,0,0,0,0,
BATCH_TN_2023_5477,Amlodipine,Vellore,Private Hospital,2023-06-26,2026-06-10,36,2023-08-21,1024,1136,0.5,15,Southwest Monsoon,0,660,76,0,1,Chennai
BATCH_TN_2023_5478,Amlodipine,Erode,Government Hospital,2023-10-26,2026-10-10,36,2023-11-27,1048,6398,6.08,182,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_5479,Metformin,Thoothukudi,Private Hospital,2024-09-29,2027-09-14,36,2024-12-10,1008,1100,1.25,37,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_5480,Salbutamol,Coimbatore,Private Hospital,2024-03-25,2026-03-15,24,2024-06-21,632,1665,1.11,33,Southwest Monsoon,0,1095,541,0,0,
BATCH_TN_2024_5481,Omeprazole,Tirunelveli,Primary Health Centre,2024-06-09,2026-05-30,24,2024-07-31,668,472,0.79,23,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_5482,Insulin,Salem,Pharmacy,2024-09-20,2025-09-15,12,2024-11-22,297,1818,2.27,68,Northeast Monsoon,1,1150,763,0,0,
BATCH_TN_2024_5483,Amlodipine,Coimbatore,Primary Health Centre,2024-07-23,2027-07-08,36,2024-10-04,1007,571,0.5,15,Northeast Monsoon,0,22,3,0,0,
BATCH_TN_2023_5484,Amlodipine,Salem,Primary Health Centre,2023-10-21,2026-10-05,36,2023-11-22,1048,639,0.5,15,Northeast Monsoon,0,127,30,0,0,
BATCH_TN_2024_5485,Ibuprofen,Trichy,Primary Health Centre,2024-04-06,2027-03-22,36,2024-05-23,1033,382,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_5486,Ibuprofen,Erode,Pharmacy,2023-11-27,2026-11-11,36,2024-01-13,1033,1452,1.59,47,Winter,0,0,0,0,0,
BATCH_TN_2024_5487,Ibuprofen,Salem,Primary Health Centre,2024-08-14,2027-07-30,36,2024-11-10,992,394,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_5488,Artemether,Salem,Pharmacy,2024-06-26,2026-06-16,24,2024-07-11,705,1838,2.83,84,Southwest Monsoon,1,6,0,0,0,
BATCH_TN_2024_5489,Ondansetron,Vellore,Government Hospital,2024-09-11,2026-09-01,24,2024-11-24,646,5612,4.95,148,Northeast Monsoon,0,2959,1019,0,0,
BATCH_TN_2024_5490,Omeprazole,Vellore,Government Hospital,2024-09-07,2026-08-28,24,2024-10-21,676,6410,9.06,271,Northeast Monsoon,0,133,21,0,0,
BATCH_TN_2023_5491,Ibuprofen,Vellore,Primary Health Centre,2023-10-10,2026-09-24,36,2023-11-21,1038,665,0.5,15,Northeast Monsoon,0,106,23,0,0,
BATCH_TN_2024_5492,Metformin,Salem,Government Hospital,2024-12-20,2027-12-05,36,2025-02-27,1011,1476,1.81,54,Winter,0,0,0,0,0,
BATCH_TN_2024_5493,Amoxicillin,Vellore,Primary Health Centre,2024-06-19,2026-06-09,24,2024-09-05,642,486,0.69,20,Southwest Monsoon,0,39,10,0,0,
BATCH_TN_2024_5494,Ciprofloxacin,Erode,Pharmacy,2024-11-07,2026-10-28,24,2024-12-28,669,1820,1.75,52,Northeast Monsoon,1,704,23,0,1,Trichy
BATCH_TN_2023_5495,Amoxicillin,Trichy,Government Hospital,2023-07-12,2025-07-01,24,2023-09-20,650,4780,6.41,192,Southwest Monsoon,0,634,92,0,0,
BATCH_TN_2023_5496,Ondansetron,Erode,Pharmacy,2023-04-17,2025-04-06,24,2023-05-31,676,1326,0.76,22,Pre-monsoon,1,762,23,0,1,Salem
BATCH_TN_2023_5497,Salbutamol,Coimbatore,Pharmacy,2023-12-28,2025-12-17,24,2024-02-15,671,362,0.65,19,Winter,1,0,0,0,0,
BATCH_TN_2024_5498,Ibuprofen,Trichy,Primary Health Centre,2024-11-08,2027-10-24,36,2024-11-24,1064,453,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_5499,Chloroquine,Erode,Pharmacy,2023-06-14,2028-05-18,60,2023-08-09,1744,896,0.52,15,Southwest Monsoon,1,9,0,0,0,
BATCH_TN_2024_5500,Salbutamol,Thoothukudi,Pharmacy,2024-08-26,2026-08-16,24,2024-09-30,685,1471,2.43,72,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_5501,Omeprazole,Chennai,Pharmacy,2023-06-12,2025-06-01,24,2023-08-02,669,1307,0.79,23,Southwest Monsoon,0,864,541,0,0,
BATCH_TN_2024_5502,Omeprazole,Erode,Pharmacy,2024-08-11,2026-08-01,24,2024-11-07,632,230,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_5503,Artemether,Coimbatore,Primary Health Centre,2023-04-09,2025-03-29,24,2023-04-29,700,253,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_5504,Chloroquine,Kanchipuram,Primary Health Centre,2024-08-28,2029-08-02,60,2024-09-24,1773,100,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5505,Paracetamol,Coimbatore,Pharmacy,2024-08-08,2027-07-24,36,2024-10-26,1001,787,0.91,27,Northeast Monsoon,1,27,2,0,0,
BATCH_TN_2024_5506,Ibuprofen,Chennai,Primary Health Centre,2024-05-31,2027-05-16,36,2024-06-27,1053,276,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_5507,Ondansetron,Salem,Private Hospital,2024-07-22,2026-07-12,24,2024-09-07,673,2119,1.27,38,Southwest Monsoon,0,1427,68,0,1,Chennai
BATCH_TN_2024_5508,Metformin,Trichy,Government Hospital,2024-05-23,2027-05-08,36,2024-07-28,1014,4701,1.84,55,Southwest Monsoon,0,2961,187,0,1,Thoothukudi
BATCH_TN_2023_5509,Ibuprofen,Chennai,Primary Health Centre,2023-08-17,2026-08-01,36,2023-10-03,1033,339,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_5510,Ciprofloxacin,Erode,Government Hospital,2024-09-15,2026-09-05,24,2024-10-26,679,3643,6.43,192,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_5511,Ondansetron,Vellore,Government Hospital,2024-11-17,2026-11-07,24,2024-12-20,687,1744,1.2,36,Northeast Monsoon,0,997,486,0,0,
BATCH_TN_2024_5512,Ondansetron,Trichy,Private Hospital,2024-01-12,2026-01-01,24,2024-02-12,689,2304,3.69,110,Winter,0,0,0,0,0,
BATCH_TN_2024_5513,Amlodipine,Thoothukudi,Primary Health Centre,2024-11-17,2027-11-02,36,2025-01-12,1024,135,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2024_5514,Amoxicillin,Kanchipuram,Primary Health Centre,2024-03-15,2026-03-05,24,2024-04-05,699,130,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_5515,Insulin,Thoothukudi,Government Hospital,2024-11-12,2025-11-07,12,2025-02-04,276,2221,9.53,285,Winter,0,0,0,0,0,
BATCH_TN_2024_5516,Amlodipine,Coimbatore,Primary Health Centre,2024-08-05,2027-07-21,36,2024-10-22,1002,344,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_5517,Amlodipine,Erode,Pharmacy,2024-09-06,2027-08-22,36,2024-11-15,1010,838,0.7,20,Northeast Monsoon,0,242,15,0,1,Chennai
BATCH_TN_2023_5518,Omeprazole,Coimbatore,Pharmacy,2023-02-08,2025-01-28,24,2023-03-16,684,703,0.94,28,Pre-monsoon,0,165,30,0,0,
BATCH_TN_2023_5519,Insulin,Vellore,Private Hospital,2023-04-09,2024-04-03,12,2023-06-15,293,3227,8.89,266,Southwest Monsoon,0,898,48,0,1,Coimbatore
BATCH_TN_2023_5520,Insulin,Trichy,Primary Health Centre,2023-05-02,2024-04-26,12,2023-06-19,312,231,0.5,15,Southwest Monsoon,0,89,39,0,0,
BATCH_TN_2024_5521,Chloroquine,Vellore,Private Hospital,2024-03-14,2029-02-16,60,2024-06-12,1710,2056,1.27,37,Southwest Monsoon,1,241,2,0,0,
BATCH_TN_2023_5522,Amlodipine,Tirunelveli,Government Hospital,2023-07-01,2026-06-15,36,2023-08-07,1043,3246,2.78,83,Southwest Monsoon,0,807,122,0,0,
BATCH_TN_2023_5523,Chloroquine,Coimbatore,Primary Health Centre,2023-12-27,2028-11-30,60,2024-01-13,1783,459,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2024_5524,Chloroquine,Kanchipuram,Private Hospital,2024-03-22,2029-02-24,60,2024-05-17,1744,3654,1.84,55,Pre-monsoon,0,978,73,0,0,
BATCH_TN_2023_5525,Salbutamol,Kanchipuram,Pharmacy,2023-06-03,2025-05-23,24,2023-07-04,689,1451,1.44,43,Southwest Monsoon,0,429,2,0,1,Erode
BATCH_TN_2023_5526,Ibuprofen,Salem,Pharmacy,2023-12-27,2026-12-11,36,2024-03-22,994,257,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_5527,Paracetamol,Thoothukudi,Private Hospital,2024-07-01,2027-06-16,36,2024-08-13,1037,1514,1.43,42,Southwest Monsoon,0,127,14,0,0,
BATCH_TN_2023_5528,Salbutamol,Chennai,Primary Health Centre,2023-08-01,2025-07-21,24,2023-09-27,663,790,1.15,34,Southwest Monsoon,0,141,27,0,0,
BATCH_TN_2024_5529,Paracetamol,Thoothukudi,Primary Health Centre,2024-10-14,2027-09-29,36,2024-12-01,1032,278,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_5530,Ciprofloxacin,Chennai,Primary Health Centre,2024-06-10,2026-05-31,24,2024-07-21,679,279,0.52,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_5531,Metformin,Coimbatore,Private Hospital,2023-04-25,2026-04-09,36,2023-06-03,1041,1963,1.34,40,Southwest Monsoon,0,440,149,0,0,
BATCH_TN_2024_5532,Ondansetron,Trichy,Government Hospital,2024-06-19,2026-06-09,24,2024-08-15,663,5767,6.02,180,Southwest Monsoon,0,2033,689,0,0,
BATCH_TN_2024_5533,Ciprofloxacin,Salem,Primary Health Centre,2024-03-23,2026-03-13,24,2024-05-21,661,117,0.5,15,Pre-monsoon,1,0,0,0,0,
BATCH_TN_2024_5534,Amlodipine,Madurai,Private Hospital,2024-01-16,2026-12-31,36,2024-04-08,997,1395,1.35,40,Pre-monsoon,0,96,12,0,0,
BATCH_TN_2024_5535,Amlodipine,Coimbatore,Primary Health Centre,2024-05-04,2027-04-19,36,2024-06-26,1027,321,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_5536,Amoxicillin,Madurai,Primary Health Centre,2023-01-09,2024-12-29,24,2023-04-04,635,155,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_5537,Artemether,Erode,Government Hospital,2024-03-06,2026-02-24,24,2024-05-06,659,4830,5.33,159,Pre-monsoon,0,1682,533,0,0,
BATCH_TN_2024_5538,Ondansetron,Tirunelveli,Primary Health Centre,2024-03-19,2026-03-09,24,2024-04-24,684,688,0.62,18,Pre-monsoon,0,244,2,0,1,Thoothukudi
BATCH_TN_2023_5539,Artemether,Erode,Government Hospital,2023-12-06,2025-11-25,24,2024-02-09,655,3158,4.64,139,Winter,0,555,18,0,1,Coimbatore
BATCH_TN_2023_5540,Metformin,Erode,Government Hospital,2023-03-19,2026-03-03,36,2023-06-08,999,4051,3.51,105,Southwest Monsoon,0,1025,154,0,0,
BATCH_TN_2023_5541,Amoxicillin,Thoothukudi,Private Hospital,2023-08-05,2025-07-25,24,2023-10-29,635,858,0.95,28,Northeast Monsoon,0,354,111,0,0,
BATCH_TN_2024_5542,Artemether,Salem,Primary Health Centre,2024-04-16,2026-04-06,24,2024-05-16,690,352,0.5,15,Pre-monsoon,0,47,7,0,0,
BATCH_TN_2023_5543,Salbutamol,Tirunelveli,Pharmacy,2023-02-23,2025-02-12,24,2023-03-24,691,553,0.87,25,Pre-monsoon,0,35,5,0,0,
BATCH_TN_2024_5544,Paracetamol,Vellore,Primary Health Centre,2024-07-17,2027-07-02,36,2024-09-06,1029,273,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_5545,Paracetamol,Tirunelveli,Government Hospital,2024-12-17,2027-12-02,36,2025-03-09,998,7160,3.55,106,Pre-monsoon,0,3245,1367,0,0,
BATCH_TN_2024_5546,Insulin,Madurai,Private Hospital,2024-09-13,2025-09-08,12,2024-10-03,340,3197,10.26,307,Northeast Monsoon,1,178,34,0,0,
BATCH_TN_2024_5547,Artemether,Kanchipuram,Government Hospital,2024-07-09,2026-06-29,24,2024-08-03,695,4200,7.77,232,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5548,Insulin,Vellore,Primary Health Centre,2024-07-01,2025-06-26,12,2024-07-16,345,640,1.77,53,Southwest Monsoon,0,136,31,0,0,
BATCH_TN_2023_5549,Salbutamol,Tirunelveli,Pharmacy,2023-10-17,2025-10-06,24,2023-11-11,695,841,0.97,29,Northeast Monsoon,0,286,2,0,1,Coimbatore
BATCH_TN_2023_5550,Amlodipine,Madurai,Private Hospital,2023-11-08,2026-10-23,36,2023-12-07,1051,3592,1.84,55,Northeast Monsoon,0,1913,649,0,0,
BATCH_TN_2023_5551,Salbutamol,Tirunelveli,Pharmacy,2023-10-26,2025-10-15,24,2023-12-16,669,689,1.41,42,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_5552,Insulin,Kanchipuram,Pharmacy,2024-07-06,2025-07-01,12,2024-08-20,315,1961,4.7,140,Southwest Monsoon,0,516,173,0,0,
BATCH_TN_2024_5553,Paracetamol,Vellore,Pharmacy,2024-05-28,2027-05-13,36,2024-07-17,1030,975,0.91,27,Southwest Monsoon,0,199,4,0,1,Trichy
BATCH_TN_2023_5554,Paracetamol,Madurai,Primary Health Centre,2023-01-01,2025-12-16,36,2023-03-13,1009,287,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_5555,Metformin,Coimbatore,Pharmacy,2023-02-14,2026-01-29,36,2023-04-01,1034,661,0.5,15,Pre-monsoon,0,217,3,0,1,Chennai
BATCH_TN_2024_5556,Amoxicillin,Kanchipuram,Government Hospital,2024-11-08,2026-10-29,24,2024-12-11,687,4409,3.31,99,Northeast Monsoon,1,2529,974,0,0,
BATCH_TN_2024_5557,Paracetamol,Chennai,Pharmacy,2024-01-15,2026-12-30,36,2024-03-11,1024,963,1.31,39,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_5558,Amlodipine,Tirunelveli,Pharmacy,2023-12-30,2026-12-14,36,2024-01-24,1055,1873,1.16,34,Winter,0,630,16,0,1,Trichy
BATCH_TN_2023_5559,Insulin,Tirunelveli,Government Hospital,2023-07-04,2024-06-28,12,2023-08-12,321,1624,3.6,108,Southwest Monsoon,0,469,173,0,0,
BATCH_TN_2024_5560,Insulin,Kanchipuram,Private Hospital,2024-07-14,2025-07-09,12,2024-08-27,316,2741,3.33,99,Southwest Monsoon,0,1719,946,0,0,
BATCH_TN_2024_5561,Paracetamol,Coimbatore,Primary Health Centre,2024-01-13,2026-12-28,36,2024-02-16,1046,732,0.5,15,Winter,1,244,0,0,1,Tirunelveli
BATCH_TN_2023_5562,Ciprofloxacin,Madurai,Private Hospital,2023-05-29,2025-05-18,24,2023-07-01,687,2445,4.23,126,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_5563,Ondansetron,Vellore,Private Hospital,2023-09-06,2025-08-26,24,2023-10-21,675,2593,2.0,60,Northeast Monsoon,0,1411,571,0,0,
BATCH_TN_2024_5564,Insulin,Trichy,Government Hospital,2024-04-12,2025-04-07,12,2024-06-26,285,4570,20.12,603,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_5565,Chloroquine,Tirunelveli,Primary Health Centre,2024-07-26,2029-06-30,60,2024-08-22,1773,324,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5566,Ondansetron,Tirunelveli,Pharmacy,2024-09-28,2026-09-18,24,2024-12-03,654,1016,0.61,18,Northeast Monsoon,0,610,342,0,0,
BATCH_TN_2023_5567,Chloroquine,Vellore,Private Hospital,2023-03-19,2028-02-21,60,2023-06-07,1720,3217,2.07,61,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_5568,Chloroquine,Salem,Government Hospital,2023-05-22,2028-04-25,60,2023-06-14,1777,4294,2.59,77,Southwest Monsoon,1,299,0,0,0,
BATCH_TN_2023_5569,Ibuprofen,Coimbatore,Pharmacy,2023-10-19,2026-10-03,36,2024-01-01,1006,931,1.11,33,Winter,0,0,0,0,0,
BATCH_TN_2023_5570,Paracetamol,Trichy,Primary Health Centre,2023-11-23,2026-11-07,36,2024-01-14,1028,510,0.5,15,Winter,1,7,0,0,0,
BATCH_TN_2024_5571,Ciprofloxacin,Thoothukudi,Government Hospital,2024-11-30,2026-11-20,24,2025-01-29,660,2553,2.73,81,Winter,1,815,217,0,0,
BATCH_TN_2023_5572,Ibuprofen,Trichy,Government Hospital,2023-08-04,2026-07-19,36,2023-10-17,1006,6214,2.96,88,Northeast Monsoon,0,3544,390,0,1,Coimbatore
BATCH_TN_2024_5573,Salbutamol,Vellore,Primary Health Centre,2024-04-08,2026-03-29,24,2024-05-31,667,168,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_5574,Ibuprofen,Thoothukudi,Primary Health Centre,2023-06-12,2026-05-27,36,2023-08-11,1020,307,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_5575,Artemether,Coimbatore,Pharmacy,2024-03-19,2026-03-09,24,2024-05-29,649,1644,2.08,62,Pre-monsoon,0,337,93,0,0,
BATCH_TN_2023_5576,Amoxicillin,Kanchipuram,Government Hospital,2023-07-25,2025-07-14,24,2023-10-09,644,2172,1.27,38,Northeast Monsoon,0,1435,949,0,0,
BATCH_TN_2023_5577,Ciprofloxacin,Vellore,Primary Health Centre,2023-02-25,2025-02-14,24,2023-04-22,664,708,1.36,40,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_5578,Amoxicillin,Thoothukudi,Government Hospital,2023-07-03,2025-06-22,24,2023-09-01,660,6884,7.99,239,Southwest Monsoon,0,1931,76,0,1,Salem
BATCH_TN_2024_5579,Amlodipine,Chennai,Government Hospital,2024-08-03,2027-07-19,36,2024-08-26,1057,7449,6.2,185,Southwest Monsoon,0,342,58,0,0,
BATCH_TN_2024_5580,Amoxicillin,Madurai,Pharmacy,2024-03-31,2026-03-21,24,2024-06-01,658,1066,1.15,34,Southwest Monsoon,0,262,3,0,1,Erode
BATCH_TN_2024_5581,Chloroquine,Kanchipuram,Primary Health Centre,2024-08-21,2029-07-26,60,2024-09-08,1782,162,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_5582,Salbutamol,Vellore,Pharmacy,2023-07-23,2025-07-12,24,2023-10-04,647,787,0.86,25,Northeast Monsoon,0,250,98,0,0,
BATCH_TN_2024_5583,Amoxicillin,Madurai,Primary Health Centre,2024-12-27,2026-12-17,24,2025-01-24,692,649,0.66,19,Winter,1,185,0,0,1,Kanchipuram
BATCH_TN_2023_5584,Amoxicillin,Kanchipuram,Private Hospital,2023-08-14,2025-08-03,24,2023-11-05,637,1820,1.8,54,Northeast Monsoon,0,821,66,0,1,Tirunelveli
BATCH_TN_2023_5585,Omeprazole,Trichy,Primary Health Centre,2023-04-16,2025-04-05,24,2023-06-19,656,209,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5586,Salbutamol,Thoothukudi,Pharmacy,2024-05-24,2026-05-14,24,2024-08-08,644,1290,1.34,40,Southwest Monsoon,0,480,128,0,0,
BATCH_TN_2024_5587,Chloroquine,Chennai,Private Hospital,2024-07-01,2029-06-05,60,2024-09-06,1733,3281,1.9,56,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_5588,Artemether,Vellore,Government Hospital,2024-10-30,2026-10-20,24,2024-11-18,701,4575,3.75,112,Northeast Monsoon,0,1974,645,0,0,
