region,lat,lng,drug_name,facility_type,month,year,season,disease_season_flag,population_est,facility_count,disease_prevalence_index,total_quantity_demanded,total_quantity_supplied,supply_gap,demand_per_capita,demand_score
Salem,11.6643,78.146,Insulin,Pharmacy,7,2024,Southwest Monsoon,0,900000,130,0.1328,1418,1386,0.0226,0.001576,0.0563
Salem,11.6643,78.146,Insulin,Pharmacy,8,2024,Southwest Monsoon,0,900000,130,0.1571,1773,1705,0.0384,0.00197,0.0713
Salem,11.6643,78.146,Insulin,Pharmacy,9,2024,Southwest Monsoon,0,900000,130,0.2459,1369,1251,0.0862,0.001521,0.0543
Salem,11.6643,78.146,Insulin,Pharmacy,10,2024,Northeast Monsoon,1,900000,130,0.1698,2793,2706,0.0311,0.003103,0.1141
Salem,11.6643,78.146,Insulin,Pharmacy,11,2024,Northeast Monsoon,1,900000,130,0.334,2822,2636,0.0659,0.003136,0.1153
Salem,11.6643,78.146,Insulin,Pharmacy,12,2024,Northeast Monsoon,0,900000,130,0.1022,1623,1603,0.0123,0.001803,0.065
Salem,11.6643,78.146,Salbutamol,Government Hospital,2,2023,Winter,1,900000,130,0.459,1711,1549,0.0947,0.001901,0.0687
Salem,11.6643,78.146,Salbutamol,Government Hospital,4,2023,Pre-monsoon,0,900000,130,0.219,1370,1280,0.0657,0.001522,0.0543
Salem,11.6643,78.146,Salbutamol,Government Hospital,6,2023,Southwest Monsoon,0,900000,130,0.3041,1252,1260,0.0,0.001391,0.0494
Salem,11.6643,78.146,Salbutamol,Government Hospital,7,2023,Southwest Monsoon,0,900000,130,0.1031,1065,1007,0.0545,0.001183,0.0415
Salem,11.6643,78.146,Salbutamol,Government Hospital,8,2023,Southwest Monsoon,0,900000,130,0.0833,1332,1215,0.0878,0.00148,0.0527
Salem,11.6643,78.146,Salbutamol,Government Hospital,9,2023,Southwest Monsoon,0,900000,130,0.2825,1082,976,0.098,0.001202,0.0422
Salem,11.6643,78.146,Salbutamol,Government Hospital,10,2023,Northeast Monsoon,0,900000,130,0.2084,1202,1050,0.1265,0.001336,0.0473
Salem,11.6643,78.146,Salbutamol,Government Hospital,12,2023,Northeast Monsoon,1,900000,130,0.2237,1759,1534,0.1279,0.001954,0.0707
Salem,11.6643,78.146,Salbutamol,Government Hospital,1,2024,Winter,1,900000,130,0.3781,1492,1414,0.0523,0.001658,0.0595
Salem,11.6643,78.146,Salbutamol,Government Hospital,2,2024,Winter,1,900000,130,0.4089,1644,1432,0.129,0.001827,0.0658
Salem,11.6643,78.146,Salbutamol,Government Hospital,3,2024,Pre-monsoon,0,900000,130,0.0927,1403,1275,0.0912,0.001559,0.0557
Salem,11.6643,78.146,Salbutamol,Government Hospital,4,2024,Pre-monsoon,0,900000,130,0.2072,1267,1112,0.1223,0.001408,0.05
Salem,11.6643,78.146,Salbutamol,Government Hospital,5,2024,Pre-monsoon,0,900000,130,0.1873,1197,1182,0.0125,0.00133,0.0471
Salem,11.6643,78.146,Salbutamol,Government Hospital,6,2024,Southwest Monsoon,0,900000,130,0.1896,1127,1047,0.071,0.001252,0.0441
Salem,11.6643,78.146,Salbutamol,Government Hospital,7,2024,Southwest Monsoon,0,900000,130,0.2568,1309,1208,0.0772,0.001454,0.0518
Salem,11.6643,78.146,Salbutamol,Government Hospital,8,2024,Southwest Monsoon,0,900000,130,0.2532,1065,1008,0.0535,0.001183,0.0415
Salem,11.6643,78.146,Salbutamol,Government Hospital,9,2024,Southwest Monsoon,0,900000,130,0.2003,1276,1105,0.134,0.001418,0.0504
Salem,11.6643,78.146,Salbutamol,Government Hospital,10,2024,Northeast Monsoon,0,900000,130,0.306,1087,1040,0.0432,0.001208,0.0424
Salem,11.6643,78.146,Salbutamol,Government Hospital,11,2024,Northeast Monsoon,0,900000,130,0.2597,1056,1028,0.0265,0.001173,0.0411
Salem,11.6643,78.146,Salbutamol,Government Hospital,12,2024,Northeast Monsoon,1,900000,130,0.4721,1766,1744,0.0125,0.001962,0.071
Salem,11.6643,78.146,Salbutamol,Private Hospital,1,2023,Winter,1,900000,130,0.1776,2906,2641,0.0912,0.003229,0.1189
Salem,11.6643,78.146,Salbutamol,Private Hospital,2,2023,Winter,1,900000,130,0.1325,3057,3018,0.0128,0.003397,0.1252
Salem,11.6643,78.146,Salbutamol,Private Hospital,3,2023,Pre-monsoon,0,900000,130,0.2612,1992,1698,0.1476,0.002213,0.0805
Salem,11.6643,78.146,Salbutamol,Private Hospital,4,2023,Pre-monsoon,0,900000,130,0.2189,859,781,0.0908,0.000954,0.0329
Salem,11.6643,78.146,Salbutamol,Private Hospital,5,2023,Pre-monsoon,0,900000,130,0.1571,1691,1631,0.0355,0.001879,0.0678
Salem,11.6643,78.146,Salbutamol,Private Hospital,6,2023,Southwest Monsoon,0,900000,130,0.3482,1811,1711,0.0552,0.002012,0.0729
Salem,11.6643,78.146,Salbutamol,Private Hospital,9,2023,Southwest Monsoon,0,900000,130,0.1222,1972,1755,0.11,0.002191,0.0796
Salem,11.6643,78.146,Salbutamol,Private Hospital,10,2023,Northeast Monsoon,0,900000,130,0.2361,2356,2034,0.1367,0.002618,0.0958
Salem,11.6643,78.146,Salbutamol,Private Hospital,11,2023,Northeast Monsoon,0,900000,130,0.1866,1545,1353,0.1243,0.001717,0.0617
Salem,11.6643,78.146,Salbutamol,Private Hospital,12,2023,Northeast Monsoon,1,900000,130,0.3569,3262,3069,0.0592,0.003624,0.1338
Salem,11.6643,78.146,Salbutamol,Private Hospital,1,2024,Winter,1,900000,130,0.4216,2709,2528,0.0668,0.00301,0.1106
Salem,11.6643,78.146,Salbutamol,Private Hospital,2,2024,Winter,1,900000,130,0.2064,2846,2476,0.13,0.003162,0.1163
Salem,11.6643,78.146,Salbutamol,Private Hospital,3,2024,Pre-monsoon,0,900000,130,0.1799,1693,1582,0.0656,0.001881,0.0679
Salem,11.6643,78.146,Salbutamol,Private Hospital,4,2024,Pre-monsoon,0,900000,130,0.0833,1713,1472,0.1407,0.001903,0.0687
Salem,11.6643,78.146,Salbutamol,Private Hospital,5,2024,Pre-monsoon,0,900000,130,0.2866,2710,2636,0.0273,0.003011,0.1106
Salem,11.6643,78.146,Salbutamol,Private Hospital,6,2024,Southwest Monsoon,0,900000,130,0.0762,2168,1981,0.0863,0.002409,0.0879
Salem,11.6643,78.146,Salbutamol,Private Hospital,8,2024,Southwest Monsoon,0,900000,130,0.1086,2067,1867,0.0968,0.002297,0.0836
Salem,11.6643,78.146,Salbutamol,Private Hospital,9,2024,Southwest Monsoon,0,900000,130,0.0831,1461,1348,0.0773,0.001623,0.0581
Salem,11.6643,78.146,Salbutamol,Private Hospital,10,2024,Northeast Monsoon,0,900000,130,0.201,2039,2000,0.0191,0.002266,0.0824
Salem,11.6643,78.146,Salbutamol,Private Hospital,11,2024,Northeast Monsoon,0,900000,130,0.2453,2234,1932,0.1352,0.002482,0.0906
Salem,11.6643,78.146,Salbutamol,Private Hospital,12,2024,Northeast Monsoon,1,900000,130,0.3099,2685,2283,0.1497,0.002983,0.1096
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,1,2023,Winter,1,900000,130,0.4224,745,678,0.0899,0.000828,0.0281
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,2,2023,Winter,1,900000,130,0.2296,719,656,0.0876,0.000799,0.027
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,3,2023,Pre-monsoon,0,900000,130,0.1686,520,476,0.0846,0.000578,0.0186
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,4,2023,Pre-monsoon,0,900000,130,0.2012,381,331,0.1312,0.000423,0.0128
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,6,2023,Southwest Monsoon,0,900000,130,0.1346,384,372,0.0312,0.000427,0.0129
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,8,2023,Southwest Monsoon,0,900000,130,0.2103,295,293,0.0068,0.000328,0.0092
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,9,2023,Southwest Monsoon,0,900000,130,0.1496,280,275,0.0179,0.000311,0.0085
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,10,2023,Northeast Monsoon,0,900000,130,0.2917,412,387,0.0607,0.000458,0.0141
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,11,2023,Northeast Monsoon,0,900000,130,0.2595,379,333,0.1214,0.000421,0.0127
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,12,2023,Northeast Monsoon,1,900000,130,0.3488,651,579,0.1106,0.000723,0.0241
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,1,2024,Winter,1,900000,130,0.4425,743,669,0.0996,0.000826,0.028
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,2,2024,Winter,1,900000,130,0.3692,597,533,0.1072,0.000663,0.0218
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,3,2024,Pre-monsoon,0,900000,130,0.3198,292,260,0.1096,0.000324,0.009
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,4,2024,Pre-monsoon,0,900000,130,0.3115,531,525,0.0113,0.00059,0.0191
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,5,2024,Pre-monsoon,0,900000,130,0.1672,346,300,0.1329,0.000384,0.0113
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,6,2024,Southwest Monsoon,0,900000,130,0.2424,342,295,0.1374,0.00038,0.0111
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,7,2024,Southwest Monsoon,0,900000,130,0.2286,474,425,0.1034,0.000527,0.0167
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,8,2024,Southwest Monsoon,0,900000,130,0.2809,383,352,0.0809,0.000426,0.0129
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,10,2024,Northeast Monsoon,0,900000,130,0.3311,436,380,0.1284,0.000484,0.0151
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,11,2024,Northeast Monsoon,0,900000,130,0.3195,473,410,0.1332,0.000526,0.0166
Salem,11.6643,78.146,Salbutamol,Primary Health Centre,12,2024,Northeast Monsoon,1,900000,130,0.437,618,582,0.0583,0.000687,0.0227
Salem,11.6643,78.146,Salbutamol,Pharmacy,3,2023,Pre-monsoon,0,900000,130,0.1131,1930,1679,0.1301,0.002144,0.0779
Salem,11.6643,78.146,Salbutamol,Pharmacy,4,2023,Pre-monsoon,0,900000,130,0.1253,1514,1392,0.0806,0.001682,0.0604
Salem,11.6643,78.146,Salbutamol,Pharmacy,5,2023,Pre-monsoon,0,900000,130,0.3334,2089,1781,0.1474,0.002321,0.0845
Salem,11.6643,78.146,Salbutamol,Pharmacy,6,2023,Southwest Monsoon,0,900000,130,0.2288,1769,1720,0.0277,0.001966,0.0711
Salem,11.6643,78.146,Salbutamol,Pharmacy,7,2023,Southwest Monsoon,0,900000,130,0.2271,1558,1509,0.0315,0.001731,0.0622
Salem,11.6643,78.146,Salbutamol,Pharmacy,8,2023,Southwest Monsoon,0,900000,130,0.2524,1905,1930,0.0,0.002117,0.0768
Salem,11.6643,78.146,Salbutamol,Pharmacy,9,2023,Southwest Monsoon,0,900000,130,0.2584,1965,1925,0.0204,0.002183,0.0793
Salem,11.6643,78.146,Salbutamol,Pharmacy,10,2023,Northeast Monsoon,0,900000,130,0.1173,1899,1615,0.1496,0.00211,0.0766
Salem,11.6643,78.146,Salbutamol,Pharmacy,11,2023,Northeast Monsoon,0,900000,130,0.249,1465,1332,0.0908,0.001628,0.0583
Salem,11.6643,78.146,Salbutamol,Pharmacy,12,2023,Northeast Monsoon,1,900000,130,0.115,2570,2379,0.0743,0.002856,0.1047
Salem,11.6643,78.146,Salbutamol,Pharmacy,1,2024,Winter,1,900000,130,0.5463,2770,2683,0.0314,0.003078,0.1131
Salem,11.6643,78.146,Salbutamol,Pharmacy,4,2024,Pre-monsoon,0,900000,130,0.2792,1209,1216,0.0,0.001343,0.0476
Salem,11.6643,78.146,Salbutamol,Pharmacy,5,2024,Pre-monsoon,0,900000,130,0.0936,1819,1819,0.0,0.002021,0.0732
Salem,11.6643,78.146,Salbutamol,Pharmacy,6,2024,Southwest Monsoon,0,900000,130,0.2558,1657,1626,0.0187,0.001841,0.0664
Salem,11.6643,78.146,Salbutamol,Pharmacy,8,2024,Southwest Monsoon,0,900000,130,0.2826,1539,1488,0.0331,0.00171,0.0614
Salem,11.6643,78.146,Salbutamol,Pharmacy,9,2024,Southwest Monsoon,0,900000,130,0.3273,1677,1602,0.0447,0.001863,0.0672
Salem,11.6643,78.146,Salbutamol,Pharmacy,10,2024,Northeast Monsoon,0,900000,130,0.2241,796,774,0.0276,0.000884,0.0302
Salem,11.6643,78.146,Salbutamol,Pharmacy,11,2024,Northeast Monsoon,0,900000,130,0.1799,1550,1365,0.1194,0.001722,0.0619
Salem,11.6643,78.146,Salbutamol,Pharmacy,12,2024,Northeast Monsoon,1,900000,130,0.1739,2407,2301,0.044,0.002674,0.0979
Salem,11.6643,78.146,Ondansetron,Government Hospital,1,2023,Winter,0,900000,130,0.157,6123,5761,0.0591,0.006803,0.254
Salem,11.6643,78.146,Ondansetron,Government Hospital,2,2023,Winter,0,900000,130,0.3073,6189,6132,0.0092,0.006877,0.2568
Salem,11.6643,78.146,Ondansetron,Government Hospital,3,2023,Pre-monsoon,0,900000,130,0.1364,7282,6384,0.1233,0.008091,0.3027
Salem,11.6643,78.146,Ondansetron,Government Hospital,4,2023,Pre-monsoon,0,900000,130,0.1641,6206,5806,0.0645,0.006896,0.2575
Salem,11.6643,78.146,Ondansetron,Government Hospital,5,2023,Pre-monsoon,1,900000,130,0.2168,11815,11227,0.0498,0.013128,0.4932
Salem,11.6643,78.146,Ondansetron,Government Hospital,6,2023,Southwest Monsoon,1,900000,130,0.5809,8862,7773,0.1229,0.009847,0.3691
Salem,11.6643,78.146,Ondansetron,Government Hospital,7,2023,Southwest Monsoon,0,900000,130,0.1027,9051,8372,0.075,0.010057,0.377
Salem,11.6643,78.146,Ondansetron,Government Hospital,8,2023,Southwest Monsoon,0,900000,130,0.2405,5421,5505,0.0,0.006023,0.2245
Salem,11.6643,78.146,Ondansetron,Government Hospital,10,2023,Northeast Monsoon,0,900000,130,0.1122,6761,6353,0.0603,0.007512,0.2808
Salem,11.6643,78.146,Ondansetron,Government Hospital,11,2023,Northeast Monsoon,0,900000,130,0.1125,8744,8872,0.0,0.009716,0.3641
Salem,11.6643,78.146,Ondansetron,Government Hospital,12,2023,Northeast Monsoon,0,900000,130,0.075,5444,5020,0.0779,0.006049,0.2255
Salem,11.6643,78.146,Ondansetron,Government Hospital,1,2024,Winter,0,900000,130,0.3475,8816,8147,0.0759,0.009796,0.3672
Salem,11.6643,78.146,Ondansetron,Government Hospital,3,2024,Pre-monsoon,0,900000,130,0.1424,7220,6697,0.0724,0.008022,0.3001
Salem,11.6643,78.146,Ondansetron,Government Hospital,4,2024,Pre-monsoon,0,900000,130,0.1949,5791,5186,0.1045,0.006434,0.2401
Salem,11.6643,78.146,Ondansetron,Government Hospital,5,2024,Pre-monsoon,1,900000,130,0.3574,12540,12336,0.0163,0.013933,0.5236
Salem,11.6643,78.146,Ondansetron,Government Hospital,6,2024,Southwest Monsoon,1,900000,130,0.3583,10297,9879,0.0406,0.011441,0.4294
Salem,11.6643,78.146,Ondansetron,Government Hospital,7,2024,Southwest Monsoon,0,900000,130,0.236,8086,8225,0.0,0.008984,0.3365
Salem,11.6643,78.146,Ondansetron,Government Hospital,8,2024,Southwest Monsoon,0,900000,130,0.0936,5805,5157,0.1116,0.00645,0.2407
Salem,11.6643,78.146,Ondansetron,Government Hospital,10,2024,Northeast Monsoon,0,900000,130,0.291,6229,5624,0.0971,0.006921,0.2585
Salem,11.6643,78.146,Ondansetron,Government Hospital,11,2024,Northeast Monsoon,0,900000,130,0.3329,5788,5308,0.0829,0.006431,0.2399
Salem,11.6643,78.146,Ondansetron,Government Hospital,12,2024,Northeast Monsoon,0,900000,130,0.1276,7550,6601,0.1257,0.008389,0.314
Salem,11.6643,78.146,Ondansetron,Private Hospital,1,2023,Winter,0,900000,130,0.3479,1759,1679,0.0455,0.001954,0.0707
Salem,11.6643,78.146,Ondansetron,Private Hospital,2,2023,Winter,0,900000,130,0.3262,1924,1781,0.0743,0.002138,0.0776
Salem,11.6643,78.146,Ondansetron,Private Hospital,3,2023,Pre-monsoon,0,900000,130,0.2149,1194,1204,0.0,0.001327,0.0469
Salem,11.6643,78.146,Ondansetron,Private Hospital,4,2023,Pre-monsoon,0,900000,130,0.1227,1889,1892,0.0,0.002099,0.0761
Salem,11.6643,78.146,Ondansetron,Private Hospital,5,2023,Pre-monsoon,1,900000,130,0.1736,3809,3345,0.1218,0.004232,0.1568
Salem,11.6643,78.146,Ondansetron,Private Hospital,6,2023,Southwest Monsoon,1,900000,130,0.2473,2581,2548,0.0128,0.002868,0.1052
Salem,11.6643,78.146,Ondansetron,Private Hospital,7,2023,Southwest Monsoon,0,900000,130,0.3228,2092,2054,0.0182,0.002324,0.0847
Salem,11.6643,78.146,Ondansetron,Private Hospital,8,2023,Southwest Monsoon,0,900000,130,0.1292,1564,1470,0.0601,0.001738,0.0625
Salem,11.6643,78.146,Ondansetron,Private Hospital,10,2023,Northeast Monsoon,0,900000,130,0.1872,1554,1580,0.0,0.001727,0.0621
Salem,11.6643,78.146,Ondansetron,Private Hospital,11,2023,Northeast Monsoon,0,900000,130,0.309,1885,1836,0.026,0.002094,0.076
Salem,11.6643,78.146,Ondansetron,Private Hospital,12,2023,Northeast Monsoon,0,900000,130,0.2346,1424,1252,0.1208,0.001582,0.0566
Salem,11.6643,78.146,Ondansetron,Private Hospital,1,2024,Winter,0,900000,130,0.2473,1482,1443,0.0263,0.001647,0.059
Salem,11.6643,78.146,Ondansetron,Private Hospital,3,2024,Pre-monsoon,0,900000,130,0.3405,1629,1608,0.0129,0.00181,0.0652
Salem,11.6643,78.146,Ondansetron,Private Hospital,4,2024,Pre-monsoon,0,900000,130,0.0799,1771,1578,0.109,0.001968,0.0712
Salem,11.6643,78.146,Ondansetron,Private Hospital,5,2024,Pre-monsoon,1,900000,130,0.3308,2867,2636,0.0806,0.003186,0.1172
Salem,11.6643,78.146,Ondansetron,Private Hospital,6,2024,Southwest Monsoon,1,900000,130,0.4452,2968,2664,0.1024,0.003298,0.1215
Salem,11.6643,78.146,Ondansetron,Private Hospital,7,2024,Southwest Monsoon,0,900000,130,0.34,1523,1526,0.0,0.001692,0.0608
Salem,11.6643,78.146,Ondansetron,Private Hospital,8,2024,Southwest Monsoon,0,900000,130,0.2748,1685,1675,0.0059,0.001872,0.0676
Salem,11.6643,78.146,Ondansetron,Private Hospital,9,2024,Southwest Monsoon,0,900000,130,0.2636,1402,1260,0.1013,0.001558,0.0557
Salem,11.6643,78.146,Ondansetron,Private Hospital,12,2024,Northeast Monsoon,0,900000,130,0.0927,1904,1660,0.1282,0.002116,0.0768
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,1,2023,Winter,0,900000,130,0.1493,567,562,0.0088,0.00063,0.0206
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,3,2023,Pre-monsoon,0,900000,130,0.1361,544,469,0.1379,0.000604,0.0196
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,4,2023,Pre-monsoon,0,900000,130,0.1001,498,484,0.0281,0.000553,0.0177
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,5,2023,Pre-monsoon,1,900000,130,0.4318,737,630,0.1452,0.000819,0.0277
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,7,2023,Southwest Monsoon,0,900000,130,0.1787,559,566,0.0,0.000621,0.0203
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,8,2023,Southwest Monsoon,0,900000,130,0.2836,606,596,0.0165,0.000673,0.0222
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,9,2023,Southwest Monsoon,0,900000,130,0.3265,677,606,0.1049,0.000752,0.0252
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,10,2023,Northeast Monsoon,0,900000,130,0.2661,548,499,0.0894,0.000609,0.0198
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,11,2023,Northeast Monsoon,0,900000,130,0.2035,510,489,0.0412,0.000567,0.0182
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,12,2023,Northeast Monsoon,0,900000,130,0.1551,460,392,0.1478,0.000511,0.0161
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,1,2024,Winter,0,900000,130,0.2435,630,542,0.1397,0.0007,0.0232
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,2,2024,Winter,0,900000,130,0.3239,709,707,0.0028,0.000788,0.0266
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,3,2024,Pre-monsoon,0,900000,130,0.0971,699,620,0.113,0.000777,0.0261
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,4,2024,Pre-monsoon,0,900000,130,0.1619,650,608,0.0646,0.000722,0.0241
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,5,2024,Pre-monsoon,1,900000,130,0.3504,1094,1088,0.0055,0.001216,0.0427
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,9,2024,Southwest Monsoon,0,900000,130,0.2383,559,497,0.1109,0.000621,0.0203
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,10,2024,Northeast Monsoon,0,900000,130,0.1222,467,406,0.1306,0.000519,0.0164
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,11,2024,Northeast Monsoon,0,900000,130,0.2167,527,466,0.1157,0.000586,0.0189
Salem,11.6643,78.146,Ondansetron,Primary Health Centre,12,2024,Northeast Monsoon,0,900000,130,0.1279,587,542,0.0767,0.000652,0.0214
Salem,11.6643,78.146,Ondansetron,Pharmacy,1,2023,Winter,0,900000,130,0.1046,620,591,0.0468,0.000689,0.0228
Salem,11.6643,78.146,Ondansetron,Pharmacy,2,2023,Winter,0,900000,130,0.2375,792,705,0.1098,0.00088,0.03
Salem,11.6643,78.146,Ondansetron,Pharmacy,3,2023,Pre-monsoon,0,900000,130,0.1203,622,553,0.1109,0.000691,0.0229
Salem,11.6643,78.146,Ondansetron,Pharmacy,4,2023,Pre-monsoon,0,900000,130,0.329,723,651,0.0996,0.000803,0.0271
Salem,11.6643,78.146,Ondansetron,Pharmacy,5,2023,Pre-monsoon,1,900000,130,0.5593,976,839,0.1404,0.001084,0.0378
Salem,11.6643,78.146,Ondansetron,Pharmacy,6,2023,Southwest Monsoon,1,900000,130,0.5083,996,887,0.1094,0.001107,0.0386
Salem,11.6643,78.146,Ondansetron,Pharmacy,7,2023,Southwest Monsoon,0,900000,130,0.1426,492,456,0.0732,0.000547,0.0174
Salem,11.6643,78.146,Ondansetron,Pharmacy,9,2023,Southwest Monsoon,0,900000,130,0.0789,663,622,0.0618,0.000737,0.0246
Salem,11.6643,78.146,Ondansetron,Pharmacy,10,2023,Northeast Monsoon,0,900000,130,0.065,615,530,0.1382,0.000683,0.0226
Salem,11.6643,78.146,Ondansetron,Pharmacy,11,2023,Northeast Monsoon,0,900000,130,0.0729,701,634,0.0956,0.000779,0.0262
Salem,11.6643,78.146,Ondansetron,Pharmacy,12,2023,Northeast Monsoon,0,900000,130,0.0842,631,613,0.0285,0.000701,0.0233
Salem,11.6643,78.146,Ondansetron,Pharmacy,1,2024,Winter,0,900000,130,0.2491,582,587,0.0,0.000647,0.0212
Salem,11.6643,78.146,Ondansetron,Pharmacy,2,2024,Winter,0,900000,130,0.2662,813,711,0.1255,0.000903,0.0309
Salem,11.6643,78.146,Ondansetron,Pharmacy,3,2024,Pre-monsoon,0,900000,130,0.1892,606,529,0.1271,0.000673,0.0222
Salem,11.6643,78.146,Ondansetron,Pharmacy,4,2024,Pre-monsoon,0,900000,130,0.1575,722,673,0.0679,0.000802,0.0271
Salem,11.6643,78.146,Ondansetron,Pharmacy,6,2024,Southwest Monsoon,1,900000,130,0.2552,1156,1050,0.0917,0.001284,0.0453
Salem,11.6643,78.146,Ondansetron,Pharmacy,8,2024,Southwest Monsoon,0,900000,130,0.2636,634,539,0.1498,0.000704,0.0234
Salem,11.6643,78.146,Ondansetron,Pharmacy,9,2024,Southwest Monsoon,0,900000,130,0.1426,397,354,0.1083,0.000441,0.0134
Salem,11.6643,78.146,Ondansetron,Pharmacy,10,2024,Northeast Monsoon,0,900000,130,0.3191,616,594,0.0357,0.000684,0.0226
Salem,11.6643,78.146,Ondansetron,Pharmacy,11,2024,Northeast Monsoon,0,900000,130,0.1862,728,620,0.1484,0.000809,0.0274
Salem,11.6643,78.146,Ondansetron,Pharmacy,12,2024,Northeast Monsoon,0,900000,130,0.1789,663,585,0.1176,0.000737,0.0246
Salem,11.6643,78.146,Chloroquine,Government Hospital,1,2023,Winter,0,900000,130,0.131,9093,9239,0.0,0.010103,0.3788
Salem,11.6643,78.146,Chloroquine,Government Hospital,2,2023,Winter,0,900000,130,0.2577,7726,7842,0.0,0.008584,0.3214
Salem,11.6643,78.146,Chloroquine,Government Hospital,3,2023,Pre-monsoon,0,900000,130,0.1772,7675,7358,0.0413,0.008528,0.3192
Salem,11.6643,78.146,Chloroquine,Government Hospital,4,2023,Pre-monsoon,0,900000,130,0.3487,6023,5794,0.038,0.006692,0.2498
Salem,11.6643,78.146,Chloroquine,Government Hospital,5,2023,Pre-monsoon,0,900000,130,0.3284,7493,7409,0.0112,0.008326,0.3116
Salem,11.6643,78.146,Chloroquine,Government Hospital,6,2023,Southwest Monsoon,1,900000,130,0.287,14644,12511,0.1457,0.016271,0.612
Salem,11.6643,78.146,Chloroquine,Government Hospital,7,2023,Southwest Monsoon,1,900000,130,0.2824,16022,14028,0.1245,0.017802,0.6699
Salem,11.6643,78.146,Chloroquine,Government Hospital,8,2023,Southwest Monsoon,1,900000,130,0.1618,14384,14140,0.017,0.015982,0.6011
Salem,11.6643,78.146,Chloroquine,Government Hospital,9,2023,Southwest Monsoon,1,900000,130,0.5099,16061,14429,0.1016,0.017846,0.6716
Salem,11.6643,78.146,Chloroquine,Government Hospital,10,2023,Northeast Monsoon,0,900000,130,0.2426,7351,7154,0.0268,0.008168,0.3056
Salem,11.6643,78.146,Chloroquine,Government Hospital,11,2023,Northeast Monsoon,0,900000,130,0.0538,7941,6928,0.1276,0.008823,0.3304
